opTime,tradeValue
184.0,60.5149992371
184.5,60.4549992371
185.0,60.4549992371
185.5,60.3299992371
186.0,60.3299992371
186.5,60.3299992371
187.0,60.2799992371
187.5,59.6349992371
188.0,59.5999992371
188.5,59.3299992371
189.0,59.3100006866
189.5,59.3100006866
190.0,59.3100006866
190.5,58.9600006866
191.0,58.9549996185
191.5,58.9349996185
192.0,58.9349996185
192.5,58.9349996185
193.0,58.8649996185
193.5,58.7149996185
194.0,58.7100004578
194.5,58.7100004578
195.0,58.0950004578
195.5,58.0950004578
196.0,57.8850004578
196.5,57.8449991608
197.0,57.4999991608
197.5,57.4049991608
198.0,57.2599991608
198.5,57.2199991608
199.0,56.5850001526
199.5,56.5649996948
200.0,54.9399994659
200.5,54.4850003815
201.0,54.3600003052
201.5,54.3600003052
202.0,54.1200003052
202.5,53.9800009155
203.0,53.8650006866
203.5,53.8200006866
204.0,53.635
204.5,53.075
205.0,56.5649993134
205.5,56.5350005341
206.0,55.7700005341
206.5,53.7349990845
207.0,53.6450004578
207.5,53.6450004578
208.0,53.1399991608
208.5,53.0099991608
209.0,52.4249991608
209.5,51.7199991608
210.0,51.6749991608
210.5,51.6299991608
211.0,51.5249991608
211.5,51.4149991608
212.0,56.5549996948
212.5,55.0249996948
213.0,54.8849992371
213.5,54.4999992371
214.0,52.0100002289
214.5,55.5900007629
215.0,55.5900007629
215.5,55.4000006104
216.0,54.9200006104
216.5,54.4100006104
217.0,54.3300006104
217.5,54.1899994659
218.0,54.0749994659
218.5,53.9199993134
219.0,53.5249993134
219.5,53.2249999237
220.0,52.6399999237
220.5,52.6399999237
221.0,52.6399999237
221.5,52.6399999237
222.0,52.6399999237
222.5,52.6199994659
223.0,52.6199994659
223.5,52.3850003815
224.0,52.0600003815
224.5,51.9600003815
225.0,51.4750008392
225.5,51.4750008392
226.0,51.2650008392
226.5,51.2650008392
227.0,51.2650008392
227.5,51.2299990845
228.0,51.1799998474
228.5,51.0749998474
229.0,51.0749998474
229.5,51.0749998474
230.0,51.0250006104
230.5,51.0250006104
231.0,56.845
231.5,56.795
232.0,56.705
232.5,56.6900006104
233.0,56.5300006104
233.5,56.0900006104
234.0,55.7299995422
234.5,55.6799995422
235.0,55.3349995422
235.5,55.1400003815
236.0,55.0950003815
236.5,55.0950003815
237.0,55.0950003815
237.5,55.0950003815
238.0,55.0950003815
238.5,55.0950003815
239.0,55.0749999237
239.5,54.9949999237
240.0,54.7649999237
240.5,54.6949999237
241.0,54.5399999237
241.5,54.4799999237
242.0,54.3149999237
242.5,53.7549996948
243.0,53.7549996948
243.5,53.7549996948
244.0,53.5249996948
244.5,53.4199996948
245.0,53.4150005341
245.5,53.4150005341
246.0,53.2500005341
246.5,53.1100003052
247.0,52.6500003052
247.5,52.5750003052
248.0,52.5750003052
248.5,52.5750003052
249.0,52.5550003052
249.5,52.4100003052
250.0,52.4100003052
250.5,52.4100003052
251.0,52.4100003052
251.5,52.4100003052
252.0,52.4100003052
252.5,52.4100003052
253.0,52.3699993896
253.5,52.3699993896
254.0,52.3699993896
254.5,52.3699993896
255.0,52.3500008392
255.5,52.3500008392
256.0,52.3500008392
256.5,52.1700008392
257.0,52.1400008392
257.5,52.1150008392
258.0,52.0750006104
258.5,52.0700006104
259.0,51.8300006104
259.5,51.8150006104
260.0,51.7900006104
260.5,51.7900006104
261.0,51.7900006104
261.5,51.6850006104
262.0,51.6799995422
262.5,51.6799995422
263.0,51.5950001526
263.5,51.5100001526
264.0,51.2100001526
264.5,51.2000001526
265.0,51.1799990845
265.5,51.0849990845
266.0,51.0699990845
266.5,49.585
267.0,49.04
267.5,48.895
268.0,47.89
268.5,45.805
269.0,45.9399997711
269.5,45.2250003815
270.0,45.2099990845
270.5,45.2099990845
271.0,50.5599991608
271.5,50.0599999237
272.0,49.1499992371
272.5,47.3899992371
273.0,47.2600004578
273.5,47.0999996948
274.0,46.8700009155
274.5,46.7449992371
275.0,46.365
275.5,46.0350001526
276.0,45.5099990845
276.5,45.3350005341
277.0,48.2499996948
277.5,50.9099996185
278.0,50.8449993134
278.5,50.6299999237
279.0,50.4749999237
279.5,50.3199999237
280.0,50.2950005341
280.5,50.0249996185
281.0,49.9199996185
281.5,49.8349996185
282.0,49.6850008392
282.5,49.4700008392
283.0,49.4649997711
283.5,49.4599997711
284.0,49.4049997711
284.5,49.3300009155
285.0,49.2550001526
285.5,49.2550001526
286.0,49.2449999237
286.5,49.1899996185
287.0,49.1899996185
287.5,49.1449995422
288.0,49.1449995422
288.5,49.1449995422
289.0,49.1449995422
289.5,49.1449995422
290.0,48.9149995422
290.5,48.5549995422
291.0,48.5299995422
291.5,48.5150001526
292.0,48.5000007629
292.5,48.4900005341
293.0,48.4900005341
293.5,48.4749992371
294.0,48.4749992371
294.5,48.4749992371
295.0,48.2199992371
295.5,48.1549992371
296.0,47.9599992371
296.5,46.1649992371
297.0,46.1250002289
297.5,46.0250002289
298.0,47.845
298.5,47.55
299.0,50.9399990845
299.5,50.8649990845
300.0,50.8049990845
300.5,50.7999999237
301.0,50.7749994659
301.5,47.0200000763
302.0,50.6950009155
302.5,50.6800009155
303.0,50.6749998474
303.5,50.6549998474
304.0,50.5699998474
304.5,50.5149998474
305.0,50.2549998474
305.5,50.3599998474
306.0,50.3599998474
306.5,50.3299998474
307.0,50.1749998474
307.5,50.1700006866
308.0,50.1700006866
308.5,50.1700006866
309.0,50.1700006866
309.5,50.0550006866
310.0,50.0100006866
310.5,49.8600006866
311.0,49.8100006866
311.5,49.8000006866
312.0,49.7749991608
312.5,49.6949991608
313.0,49.6199991608
313.5,49.6149991608
314.0,49.4399991608
314.5,49.4399991608
315.0,49.4300008392
315.5,49.2750008392
316.0,49.2599995422
316.5,49.2599995422
317.0,49.2599995422
317.5,49.2599995422
318.0,49.2599995422
318.5,49.1949995422
319.0,49.1099995422
319.5,48.4549995422
320.0,48.4349995422
320.5,48.3849995422
321.0,48.3749995422
321.5,48.2899995422
322.0,48.2549995422
322.5,49.0750001526
323.0,48.8150001526
323.5,48.2150007629
324.0,47.2400007629
324.5,46.1799992371
325.0,47.1300009155
325.5,46.9949998474
326.0,46.7449991608
326.5,46.72
327.0,46.5049997711
327.5,46.3799997711
328.0,46.0399997711
328.5,46.0399997711
329.0,45.5499997711
329.5,45.4850006104
330.0,45.3150006104
330.5,45.1049995422
331.0,48.6349999237
331.5,48.6099999237
332.0,48.5499999237
332.5,48.5449999237
333.0,48.4549999237
333.5,48.4200007629
334.0,48.4200007629
334.5,48.2900007629
335.0,48.2900007629
335.5,48.2150007629
336.0,48.2150007629
336.5,48.2150007629
337.0,45.1849993896
337.5,47.9699999237
338.0,47.9699999237
338.5,47.8550001526
339.0,47.8550001526
339.5,47.7550001526
340.0,47.4900001526
340.5,47.4500001526
341.0,47.3300001526
341.5,47.3300001526
342.0,47.3300001526
342.5,46.7650003815
343.0,46.7650003815
343.5,46.7349993134
344.0,47.0399997711
344.5,47.0000001526
345.0,46.9950001526
345.5,46.8100001526
346.0,46.3650001526
346.5,46.3650001526
347.0,46.0500001526
347.5,45.8349999237
348.0,46.9500000763
348.5,46.6900000763
349.0,46.6900000763
349.5,46.6900000763
350.0,46.6099993896
350.5,45.6000002289
351.0,45.3800002289
351.5,45.0050002289
352.0,46.4200007629
352.5,46.4200007629
353.0,46.3600007629
353.5,46.3600007629
354.0,46.3600007629
354.5,46.3600007629
355.0,46.3600007629
355.5,46.2300007629
356.0,46.0850007629
356.5,46.0600007629
357.0,46.2400006866
357.5,45.8900000763
358.0,45.2550005341
358.5,45.2550005341
359.0,45.2550005341
359.5,45.0900005341
360.0,45.0700005341
360.5,45.4499998474
361.0,45.2650003815
361.5,45.2650003815
362.0,45.1600008392
362.5,45.1600008392
363.0,43.31
363.5,41.9900003052
364.0,44.8750002289
364.5,43.4850002289
365.0,42.4649991608
365.5,42.1650003815
366.0,42.1150003815
366.5,41.5050003815
367.0,41.5050003815
367.5,41.4950001526
368.0,41.4650001526
368.5,40.0550001526
369.0,44.9000005341
369.5,44.0650005341
370.0,43.2100005341
370.5,42.4799992371
371.0,42.4799992371
371.5,42.4799992371
372.0,42.4799992371
372.5,42.4449993896
373.0,42.4400002289
373.5,42.3700008392
374.0,42.2600008392
374.5,41.6950008392
375.0,41.6950008392
375.5,40.9449992371
376.0,40.8749992371
376.5,40.8200008392
377.0,40.7900008392
377.5,40.3000008392
378.0,40.9599993134
378.5,40.2299993134
379.0,40.1199993134
379.5,40.0349993134
380.0,44.6350002289
380.5,42.8200002289
381.0,42.8200002289
381.5,42.3850002289
382.0,42.3850002289
382.5,42.3850002289
383.0,42.3850002289
383.5,42.3850002289
384.0,41.2600002289
384.5,40.4800002289
385.0,40.0700008392
385.5,40.0700008392
386.0,44.8849995422
386.5,44.8549995422
387.0,44.8349993134
387.5,44.8149990845
388.0,44.6849999237
388.5,44.5149996948
389.0,44.5049994659
389.5,44.4900000763
390.0,44.4199998474
390.5,44.2400006866
391.0,43.6700006866
391.5,43.6500006866
392.0,43.6500006866
392.5,43.6500006866
393.0,43.6500006866
393.5,43.2200006866
394.0,42.8100006866
394.5,42.6400006866
395.0,42.1499993896
395.5,41.7499993896
396.0,41.3800002289
396.5,41.2750002289
397.0,41.2350002289
397.5,41.2350002289
398.0,41.2000002289
398.5,40.67
399.0,40.565
399.5,40.15
400.0,42.5450006866
400.5,40.2100006866
401.0,40.0400006866
401.5,40.2249998474
402.0,44.7550002289
402.5,44.7000002289
403.0,44.4450002289
403.5,44.3099992371
404.0,44.1950003815
404.5,43.9600007629
405.0,43.9600007629
405.5,43.9500005341
406.0,43.9500005341
406.5,43.9500005341
407.0,43.9500005341
407.5,43.9500005341
408.0,43.8750005341
408.5,43.8600005341
409.0,43.8600005341
409.5,43.8549994659
410.0,43.7900008392
410.5,43.6250008392
411.0,43.5250008392
411.5,43.2699990845
412.0,43.2649999237
412.5,43.2000009155
413.0,43.0999993896
413.5,43.0149993896
414.0,43.0149993896
414.5,42.9750003815
415.0,42.5550003815
415.5,42.1750003815
416.0,41.7350003815
416.5,41.4150001526
417.0,41.4000007629
417.5,41.4000007629
418.0,41.3200007629
418.5,41.3200007629
419.0,41.2899996948
419.5,41.2899996948
420.0,41.1799996948
420.5,41.0999994659
421.0,40.9800000763
421.5,40.6550006866
422.0,40.3950006866
422.5,40.2200008392
423.0,40.1150008392
423.5,40.1150008392
424.0,44.9800005341
424.5,44.8250005341
425.0,44.7900005341
425.5,44.6100005341
426.0,44.5200003815
426.5,44.2450007629
427.0,44.0300007629
427.5,43.9850007629
428.0,43.9850007629
428.5,43.9850007629
429.0,43.9850007629
429.5,43.9550000763
430.0,43.9550000763
430.5,43.9400006866
431.0,43.73
431.5,44.7050008392
432.0,43.5099993134
432.5,43.4349993134
433.0,44.4699999237
433.5,44.4449999237
434.0,44.4249999237
434.5,44.4249999237
435.0,44.4249999237
435.5,44.0299996948
436.0,43.9299996948
436.5,43.8649996948
437.0,43.8649996948
437.5,43.8649996948
438.0,43.8649996948
438.5,43.8500003052
439.0,43.8500003052
439.5,43.8500003052
440.0,43.5000003052
440.5,43.4799998474
441.0,43.3900001526
441.5,42.6150001526
442.0,41.3450001526
442.5,41.0800001526
443.0,41.0800001526
443.5,40.9100001526
444.0,43.2749996948
444.5,43.1149998474
445.0,43.0200005341
445.5,42.9249993134
446.0,42.9249993134
446.5,42.9249993134
447.0,42.7249993134
447.5,42.7249993134
448.0,42.7249993134
448.5,42.7200001526
449.0,42.7200001526
449.5,42.7200001526
450.0,42.7200001526
450.5,42.7200001526
451.0,42.7200001526
451.5,42.6450001526
452.0,42.5300001526
452.5,40.6600000763
453.0,42.1050006866
453.5,41.7899991608
454.0,42.0749991608
454.5,42.0549997711
455.0,42.0149997711
455.5,41.8649993896
456.0,41.8299997711
456.5,41.8099997711
457.0,41.3249997711
457.5,41.1349997711
458.0,41.0099997711
458.5,41.0099997711
459.0,41.0099997711
459.5,40.8999991608
460.0,40.8999991608
460.5,40.8399991608
461.0,40.7500009155
461.5,40.7500009155
462.0,40.4650002289
462.5,40.3400002289
463.0,40.2899990845
463.5,40.2600003052
464.0,40.2600003052
464.5,40.1800003052
465.0,40.0099997711
465.5,41.6700000763
466.0,41.1000006104
466.5,40.7649990845
467.0,40.7299992371
467.5,40.7299992371
468.0,40.7299992371
468.5,40.7299992371
469.0,40.7299992371
469.5,40.6899996185
470.0,40.6850004578
470.5,40.6799993896
471.0,40.6799993896
471.5,40.6799993896
472.0,40.6799993896
472.5,40.1600008392
473.0,40.1600008392
473.5,40.1349993134
474.0,40.0099993134
474.5,39.7450001526
475.0,39.7450001526
475.5,39.1450006866
476.0,39.1199991608
476.5,39.115
477.0,38.8600006104
477.5,38.7250006104
478.0,38.5200000763
478.5,37.8099990845
479.0,36.3549993896
479.5,39.8149993134
480.0,39.0399999237
480.5,38.5299993896
481.0,38.4499993896
481.5,38.4049993896
482.0,37.8649994659
482.5,37.8099994659
483.0,37.6350004578
483.5,37.4950004578
484.0,37.1600008392
484.5,37.1600008392
485.0,37.1600008392
485.5,37.0899999237
486.0,37.0750005341
486.5,37.0350006866
487.0,37.0250006866
487.5,36.9750006104
488.0,36.2100006104
488.5,39.2400005341
489.0,36.9650002289
489.5,39.1099994659
490.0,38.9349994659
490.5,38.9349994659
491.0,38.9349994659
491.5,38.9349994659
492.0,38.9349994659
492.5,38.9349994659
493.0,38.8299999237
493.5,38.7149998474
494.0,38.2149996185
494.5,38.2049993896
495.0,38.2049993896
495.5,38.2049993896
496.0,38.2049993896
496.5,38.2049993896
497.0,38.2049993896
497.5,38.2049993896
498.0,38.2049993896
498.5,38.2049993896
499.0,37.8849993896
499.5,37.4599993896
500.0,37.4499991608
500.5,37.0550001526
501.0,36.9800005341
501.5,36.9800005341
502.0,36.9800005341
502.5,36.9450006866
503.0,36.9450006866
503.5,36.9199991608
504.0,39.805
504.5,39.445
505.0,39.345
505.5,38.57
506.0,38.435
506.5,38.435
507.0,36.8949995422
507.5,36.8949995422
508.0,36.8949995422
508.5,38.2549993134
509.0,38.1549993134
509.5,37.8899993134
510.0,37.6899993134
510.5,37.0899993134
511.0,36.7649996948
511.5,36.4549996948
512.0,36.4149996948
512.5,36.8149996185
513.0,36.8149996185
513.5,36.8149996185
514.0,36.8149996185
514.5,36.8149996185
515.0,39.9100004578
515.5,39.1900004578
516.0,39.1900004578
516.5,39.17
517.0,39.17
517.5,38.765
518.0,38.005
518.5,37.9199995422
519.0,37.9199995422
519.5,37.9199995422
520.0,37.9199995422
520.5,37.9199995422
521.0,37.9199995422
521.5,37.9199995422
522.0,37.9199995422
522.5,37.8550009155
523.0,37.8550009155
523.5,37.8550009155
524.0,39.0499998474
524.5,38.8149998474
525.0,37.8399996185
525.5,38.7099997711
526.0,38.4900007629
526.5,36.6099996948
527.0,36.5600004578
527.5,36.2950002289
528.0,36.2800008392
528.5,36.2800008392
529.0,36.2800008392
529.5,36.2100008392
530.0,36.1300008392
530.5,36.7950003815
531.0,37.2600003052
531.5,37.2600003052
532.0,37.1249998474
532.5,38.7150000763
533.0,38.7150000763
533.5,38.7150000763
534.0,36.8150001526
534.5,36.8150001526
535.0,38.42
535.5,38.165
536.0,38.165
536.5,39.7500008392
537.0,39.4950008392
537.5,39.2800008392
538.0,39.2600003815
538.5,39.2600003815
539.0,39.2600003815
539.5,39.2600003815
540.0,39.2350007629
540.5,39.2350007629
541.0,39.1350007629
541.5,39.1350007629
542.0,39.1350007629
542.5,39.1250005341
543.0,39.0299993134
543.5,39.0149999237
544.0,39.0149999237
544.5,39.0149999237
545.0,39.0000005341
545.5,38.9949994659
546.0,38.9949994659
546.5,38.9949994659
547.0,38.9599996185
547.5,38.9200006104
548.0,38.9200006104
548.5,38.9200006104
549.0,38.9149995422
549.5,38.9149995422
550.0,38.6749995422
550.5,38.6700003815
551.0,38.6100009155
551.5,38.5849993896
552.0,38.5849993896
552.5,38.5849993896
553.0,38.5299990845
553.5,38.5299990845
554.0,38.5299990845
554.5,38.4550002289
555.0,38.4550002289
555.5,38.4499991608
556.0,38.2499991608
556.5,37.0150008392
557.0,36.9850001526
557.5,36.9850001526
558.0,36.9850001526
558.5,36.9700007629
559.0,36.9700007629
559.5,36.9700007629
560.0,36.9700007629
560.5,36.8999991608
561.0,38.3150008392
561.5,36.8800006104
562.0,41.2849995422
562.5,40.7799995422
563.0,40.7799995422
563.5,39.4399995422
564.0,38.2299995422
564.5,38.2299995422
565.0,38.2299995422
565.5,38.2299995422
566.0,38.2250003815
566.5,38.2250003815
567.0,38.2250003815
567.5,38.2250003815
568.0,38.2250003815
568.5,38.2250003815
569.0,38.2250003815
569.5,38.2250003815
570.0,38.0000003815
570.5,38.0000003815
571.0,38.2899993134
571.5,37.0099993134
572.0,36.8899993134
572.5,36.8049998474
573.0,36.8049998474
573.5,36.8049998474
574.0,36.7849993896
574.5,36.7849993896
575.0,36.7849993896
575.5,36.6950005341
576.0,36.6950005341
576.5,36.6950005341
577.0,36.6349991608
577.5,36.6349991608
578.0,36.1299991608
578.5,37.9150001526
579.0,37.6700004578
579.5,37.5149997711
580.0,36.2749992371
580.5,37.5899994659
581.0,37.5899994659
581.5,37.5899994659
582.0,36.4249994659
582.5,38.0900008392
583.0,36.3600008392
583.5,39.3400003052
584.0,38.8150000763
584.5,38.8150000763
585.0,38.5550000763
585.5,39.4250008392
586.0,38.3800008392
586.5,38.3800008392
587.0,38.3600003815
587.5,38.3600003815
588.0,38.3600003815
588.5,38.3600003815
589.0,38.3600003815
589.5,38.3600003815
590.0,38.3099992371
590.5,38.3099992371
591.0,38.375
591.5,38.175
592.0,38.0550000763
592.5,38.0550000763
593.0,38.0500009155
593.5,38.0500009155
594.0,38.0500009155
594.5,38.0500009155
595.0,38.0500009155
595.5,38.0500009155
596.0,38.0449998474
596.5,37.9150006866
597.0,37.9150006866
597.5,37.9150006866
598.0,37.8500001526
598.5,37.7049990845
599.0,37.1149990845
599.5,36.7999990845
600.0,36.3049990845
600.5,36.3049990845
601.0,36.2950007629
601.5,36.2650000763
602.0,36.2150008392
602.5,36.2150008392
603.0,36.1999995422
603.5,36.1999995422
604.0,36.1999995422
604.5,36.1799990845
605.0,36.1799990845
605.5,36.1799990845
606.0,36.1799990845
606.5,36.1799990845
607.0,36.1799990845
607.5,39.4349998474
608.0,39.3899998474
608.5,39.3899998474
609.0,39.0949997711
609.5,39.0849995422
610.0,38.8400005341
610.5,37.1250000763
611.0,38.7750000763
611.5,37.1250000763
612.0,38.7399998474
612.5,38.6999998474
613.0,38.6299998474
613.5,38.6199996185
614.0,38.5899996185
614.5,38.4449996185
615.0,38.4550003052
615.5,38.3200000763
616.0,38.3200000763
616.5,39.8000002289
617.0,39.7400002289
617.5,37.8699997711
618.0,39.5049995422
618.5,39.2999995422
619.0,39.1149995422
619.5,38.7399995422
620.0,38.6949995422
620.5,37.8049992371
621.0,38.6249998474
621.5,37.7850006866
622.0,37.7850006866
622.5,38.2850004578
623.0,38.0300004578
623.5,37.9200004578
624.0,36.8499993896
624.5,37.8449996948
625.0,37.8249996948
625.5,37.7399996948
626.0,37.6949996948
626.5,37.6700009155
627.0,37.6250004578
627.5,36.71
628.0,36.71
628.5,36.1
629.0,37.5649990845
629.5,37.5149998474
630.0,37.5149998474
630.5,37.4300007629
631.0,37.4499996948
631.5,37.4499996948
632.0,37.4350003052
632.5,37.3799996185
633.0,37.355
633.5,37.355
634.0,37.3149990845
634.5,37.2899994659
635.0,37.2899994659
635.5,37.2899994659
636.0,37.0899994659
636.5,36.9000006866
637.0,36.7449997711
637.5,37.2249993134
638.0,36.3499990845
638.5,36.3499990845
639.0,36.2750002289
639.5,36.2400003815
640.0,36.2400003815
640.5,36.2349993134
641.0,36.0900005341
641.5,36.0550005341
642.0,36.0000002289
642.5,36.0000002289
643.0,37.0000008392
643.5,36.8949993896
644.0,36.8949993896
644.5,36.8949993896
645.0,36.8599995422
645.5,36.8599995422
646.0,36.8599995422
646.5,36.2750004578
647.0,36.2600004578
647.5,36.0900004578
648.0,35.9000003052
648.5,35.8000003052
