opTime,tradeValue
183.0,60.3200009155
183.5,60.2400009155
184.0,60.2400009155
184.5,60.0300009155
185.0,60.0050009155
185.5,59.7200006866
186.0,59.6500006866
186.5,59.5550006866
187.0,59.4100006866
187.5,59.3700006866
188.0,59.1450006866
188.5,59.0100006866
189.0,59.0000006866
189.5,58.9500006866
190.0,58.8850006866
190.5,58.8600006866
191.0,58.8600006866
191.5,58.8600006866
192.0,58.7749996185
192.5,58.7649996185
193.0,58.7649996185
193.5,58.7649996185
194.0,58.7600004578
194.5,58.7600004578
195.0,58.7600004578
195.5,58.6900004578
196.0,58.5250004578
196.5,58.2400002289
197.0,58.045
197.5,57.8250007629
198.0,57.8150007629
198.5,57.7499992371
199.0,57.3950009155
199.5,57.1899996185
200.0,57.1449996185
200.5,57.1449996185
201.0,57.1449996185
201.5,57.1400004578
202.0,57.12
202.5,57.1150008392
203.0,57.1150008392
203.5,57.0350008392
204.0,56.8800008392
204.5,56.8050008392
205.0,56.7350008392
205.5,56.5800008392
206.0,56.5200008392
206.5,56.3850008392
207.0,56.3650003815
207.5,56.3250001526
208.0,56.3250001526
208.5,56.2550001526
209.0,56.2000001526
209.5,56.1400001526
210.0,56.0099990845
210.5,55.9249990845
211.0,55.7899996948
211.5,55.7850005341
212.0,55.7500005341
212.5,55.7500005341
213.0,55.7500005341
213.5,55.7500005341
214.0,55.6999992371
214.5,55.6949992371
215.0,55.5049992371
215.5,55.3999992371
216.0,55.3900009155
216.5,55.3849998474
217.0,55.3749998474
217.5,55.2099996185
218.0,55.1999996185
218.5,55.1099993896
219.0,55.0699993896
219.5,55.0199993896
220.0,54.9650002289
220.5,54.8850008392
221.0,54.8200008392
221.5,54.7400008392
222.0,54.7400008392
222.5,54.5900008392
223.0,54.5550003815
223.5,54.4950003815
224.0,54.4899993134
224.5,54.4899993134
225.0,54.4699993134
225.5,54.4299993134
226.0,54.3849999237
226.5,54.3050007629
227.0,54.2999996948
227.5,54.2999996948
228.0,54.2999996948
228.5,54.2950005341
229.0,54.2799992371
229.5,54.2799992371
230.0,54.2549996185
230.5,54.2349991608
231.0,54.23
231.5,54.23
232.0,54.2250008392
232.5,54.2250008392
233.0,54.2250008392
233.5,54.0250003815
234.0,53.9950003815
234.5,53.9950003815
235.0,53.9700003815
235.5,53.9400003815
236.0,53.9350003815
236.5,53.9199993134
237.0,52.9749993134
237.5,53.6899993134
238.0,53.6749993134
238.5,53.6499993134
239.0,53.6349999237
239.5,53.6200005341
240.0,53.5150005341
240.5,53.5150005341
241.0,53.5150005341
241.5,53.4450005341
242.0,53.3750005341
242.5,53.3750005341
243.0,53.3750005341
243.5,53.3750005341
244.0,53.3699994659
244.5,53.3699994659
245.0,53.3599992371
245.5,53.3449992371
246.0,53.1949998474
246.5,53.0299998474
247.0,53.0150006866
247.5,53.0000006866
248.0,52.8950004578
248.5,52.8800004578
249.0,52.8550004578
249.5,52.7950004578
250.0,52.7649993896
250.5,52.7649993896
251.0,52.7499993896
251.5,52.7400002289
252.0,52.6500008392
252.5,52.5800006104
253.0,52.5700003815
253.5,52.5650003815
254.0,52.4800007629
254.5,52.4499994659
255.0,52.4499994659
255.5,52.4050004578
256.0,52.3800002289
256.5,52.3000008392
257.0,52.3000008392
257.5,52.2500001526
258.0,52.1950001526
258.5,52.1950001526
259.0,52.1950001526
259.5,52.0850007629
260.0,52.0250007629
260.5,52.0250007629
261.0,52.0150007629
261.5,52.0150007629
262.0,51.9950007629
262.5,51.9700007629
263.0,51.9700007629
263.5,51.9700007629
264.0,51.9700007629
264.5,51.9549994659
265.0,51.9299992371
265.5,51.9150009155
266.0,51.8850009155
266.5,51.8750009155
267.0,51.8300009155
267.5,51.8200006866
268.0,51.8200006866
268.5,51.8200006866
269.0,51.8200006866
269.5,51.8200006866
270.0,51.7950006866
270.5,51.7950006866
271.0,51.7850004578
271.5,51.7850004578
272.0,51.7799993896
272.5,51.7550008392
273.0,51.7550008392
273.5,51.7450008392
274.0,51.6500003815
274.5,51.6199993134
275.0,51.5749993134
275.5,51.4899993134
276.0,51.4149990845
276.5,51.3649990845
277.0,51.3549990845
277.5,51.3499999237
278.0,51.3199999237
278.5,51.2950005341
279.0,51.2499994659
279.5,51.2000006866
280.0,51.1450006866
280.5,51.1400006866
281.0,51.0850002289
281.5,51.0100002289
282.0,50.9450002289
282.5,50.9450002289
283.0,50.9450002289
283.5,50.8999991608
284.0,50.8149991608
284.5,50.7849991608
285.0,50.7849991608
285.5,50.7849991608
286.0,50.7849991608
286.5,50.7750008392
287.0,50.7750008392
287.5,50.7100008392
288.0,50.6799997711
288.5,50.6199997711
289.0,50.5950006104
289.5,50.4600006104
290.0,50.4600006104
290.5,50.4450003815
291.0,50.4400003815
291.5,50.3950003815
292.0,50.3900003815
292.5,50.3900003815
293.0,50.3900003815
293.5,50.3749990845
294.0,50.3749990845
294.5,50.3749990845
295.0,50.3749990845
295.5,50.3749990845
296.0,50.3749990845
296.5,50.3699999237
297.0,50.3650007629
297.5,50.3650007629
298.0,50.3099994659
298.5,50.1900000763
299.0,50.2650009155
299.5,50.2100006866
300.0,50.1850006866
300.5,50.1250006866
301.0,50.1200006866
301.5,50.0800004578
302.0,50.0550004578
302.5,50.0149993896
303.0,49.9849993896
303.5,49.9849993896
304.0,49.8649993896
304.5,49.8549993896
305.0,49.8549993896
305.5,49.8449993896
306.0,49.7900002289
306.5,49.7650008392
307.0,49.7500006104
307.5,49.7500006104
308.0,49.7500006104
308.5,49.7500006104
309.0,49.7449995422
309.5,49.7400003815
310.0,49.7400003815
310.5,49.6400005341
311.0,49.6199994659
311.5,49.6099994659
312.0,49.5600002289
312.5,49.5600002289
313.0,49.5600002289
313.5,49.55
314.0,49.55
314.5,49.55
315.0,49.55
315.5,49.54
316.0,49.525
316.5,49.515
317.0,49.295
317.5,49.275
318.0,49.235
318.5,49.23
319.0,49.1100008392
319.5,49.0849993134
320.0,49.0849993134
320.5,49.0099999237
321.0,49.0049999237
321.5,48.9899999237
322.0,48.9899999237
322.5,48.9849999237
323.0,48.9849999237
323.5,48.9149996948
324.0,48.7850005341
324.5,48.7100005341
325.0,48.7100005341
325.5,48.7100005341
326.0,48.6600005341
326.5,48.6600005341
327.0,48.6600005341
327.5,48.6099994659
328.0,48.5999994659
328.5,48.5899992371
329.0,48.5849992371
329.5,48.5849992371
330.0,48.5450002289
330.5,48.535
331.0,48.535
331.5,48.515
332.0,48.48
332.5,48.46
333.0,48.415
333.5,48.415
334.0,48.415
334.5,48.4100008392
335.0,48.4100008392
335.5,48.3900003815
336.0,48.3800003815
336.5,48.3150003815
337.0,48.2749993134
337.5,48.2449993134
338.0,47.6699996948
338.5,48.2150005341
339.0,48.2000005341
339.5,48.1699994659
340.0,48.1549994659
340.5,48.1349992371
341.0,48.0249992371
341.5,47.9149992371
342.0,47.8949992371
342.5,47.8849992371
343.0,47.8849992371
343.5,47.8649992371
344.0,47.8649992371
344.5,47.8649992371
345.0,47.6999992371
345.5,47.6749998474
346.0,47.6749998474
346.5,47.6649998474
347.0,47.6649998474
347.5,47.6299993896
348.0,47.6050002289
348.5,47.6050002289
349.0,47.5999991608
349.5,47.5350008392
350.0,47.5100008392
350.5,47.4600008392
351.0,47.3800008392
351.5,47.3450008392
352.0,47.2449997711
352.5,47.2349997711
353.0,47.1999997711
353.5,47.1649997711
354.0,47.1600006104
354.5,47.1550006104
355.0,47.1499995422
355.5,47.1450003815
356.0,47.0850003815
356.5,47.0600003815
357.0,47.0049990845
357.5,46.9999999237
358.0,46.9899996948
358.5,46.9600009155
359.0,46.9600009155
359.5,46.9600009155
360.0,46.9549998474
360.5,46.8999998474
361.0,46.8999998474
361.5,46.8649998474
362.0,46.8099996185
362.5,46.8099996185
363.0,46.8099996185
363.5,46.8099996185
364.0,46.8099996185
364.5,46.8099996185
365.0,46.8099996185
365.5,46.7899996185
366.0,46.7650004578
366.5,46.7500004578
367.0,46.5900004578
367.5,46.5900004578
368.0,46.5800004578
368.5,46.5700004578
369.0,46.5600004578
369.5,46.5100002289
370.0,46.5049991608
370.5,46.4999991608
371.0,46.49
371.5,46.465
372.0,46.4400006104
372.5,46.4400006104
373.0,46.4349995422
373.5,46.4300003815
374.0,46.4099999237
374.5,46.3899994659
375.0,46.3649992371
375.5,46.3300009155
376.0,46.2399998474
376.5,46.1949996185
377.0,46.1650004578
377.5,45.6000002289
378.0,46.1400002289
378.5,46.1150006104
379.0,46.1150006104
379.5,46.1050003815
380.0,46.0999993134
380.5,46.0950001526
381.0,46.0899990845
381.5,46.0800007629
382.0,46.0749996948
382.5,45.9800000763
383.0,45.9700009155
383.5,45.9700009155
384.0,45.9700009155
384.5,45.9700009155
385.0,45.9600006866
385.5,45.9549996185
386.0,45.9549996185
386.5,45.9399996185
387.0,45.9399996185
387.5,45.9399996185
388.0,45.9350004578
388.5,45.9350004578
389.0,45.9350004578
389.5,45.9350004578
390.0,45.9350004578
390.5,45.9250002289
391.0,45.8950002289
391.5,45.8850002289
392.0,45.8550002289
392.5,45.815
393.0,45.79
393.5,45.79
394.0,45.73
394.5,45.6500008392
395.0,45.6450008392
395.5,45.6300008392
396.0,45.6000001526
396.5,45.6000001526
397.0,45.5899999237
397.5,45.5899999237
398.0,45.5899999237
398.5,45.5899999237
399.0,45.5750007629
399.5,45.5599996948
400.0,45.5499996948
400.5,45.5000005341
401.0,45.4850005341
401.5,45.4799994659
402.0,45.4799994659
402.5,45.4799994659
403.0,45.4599994659
403.5,45.4149994659
404.0,45.3849994659
404.5,45.3799994659
405.0,45.3799994659
405.5,45.3749994659
406.0,45.3349994659
406.5,45.3149994659
407.0,45.2999994659
407.5,45.2800003052
408.0,45.2700003052
408.5,45.2500003052
409.0,45.2400000763
409.5,45.2400000763
410.0,45.2400000763
410.5,45.2000000763
411.0,45.2000000763
411.5,45.1800000763
412.0,45.1800000763
412.5,45.0800000763
413.0,45.0450000763
413.5,44.9949998474
414.0,44.9899998474
414.5,44.9750006866
415.0,44.9599996185
415.5,44.9599996185
416.0,44.9349996185
416.5,44.9149996185
417.0,44.7849996185
417.5,44.8599996185
418.0,44.7749996185
418.5,44.7749996185
419.0,44.7749996185
419.5,44.7399996185
420.0,44.7299993896
420.5,44.71
421.0,44.615
421.5,44.5150008392
422.0,44.3900008392
422.5,44.3900008392
423.0,44.3849997711
423.5,44.3849997711
424.0,44.3849997711
424.5,44.3849997711
425.0,44.3699995422
425.5,44.3699995422
426.0,44.3499995422
426.5,44.3499995422
427.0,44.3299990845
427.5,44.2899999237
428.0,44.3249999237
428.5,44.2850007629
429.0,44.2799996948
429.5,44.2649994659
430.0,44.2500003052
430.5,44.2050003052
431.0,44.1450009155
431.5,44.1450009155
432.0,44.1450009155
432.5,44.1450009155
433.0,44.1450009155
433.5,44.1200009155
434.0,44.1149998474
434.5,44.0749998474
435.0,44.0449998474
435.5,44.0350006866
436.0,44.0000006866
436.5,43.9849993896
437.0,43.9599991608
437.5,43.9599991608
438.0,43.9599991608
438.5,43.9599991608
439.0,43.9449991608
439.5,43.8799995422
440.0,43.8799995422
440.5,43.8799995422
441.0,43.8799995422
441.5,43.8799995422
442.0,43.8750003815
442.5,43.8550003815
443.0,43.8500003815
443.5,43.8000003815
444.0,43.7900003815
444.5,43.7649993134
445.0,43.7649993134
445.5,43.7249993134
446.0,43.7249993134
446.5,43.7249993134
447.0,43.7249993134
447.5,43.7200001526
448.0,43.7200001526
448.5,43.7149990845
449.0,43.7149990845
449.5,43.7149990845
450.0,43.7099999237
450.5,43.7050007629
451.0,43.7050007629
451.5,43.7050007629
452.0,43.7050007629
452.5,43.7050007629
453.0,43.7050007629
453.5,43.6950005341
454.0,43.6150005341
454.5,43.4600005341
455.0,43.0150003052
455.5,42.8800003052
456.0,43.6749992371
456.5,43.6649992371
457.0,43.6649992371
457.5,43.6649992371
458.0,43.6649992371
458.5,43.6549992371
459.0,43.6549992371
459.5,43.6549992371
460.0,43.6549992371
460.5,43.6549992371
461.0,43.6549992371
461.5,43.6549992371
462.0,43.6549992371
462.5,43.6549992371
463.0,43.6549992371
463.5,43.6549992371
464.0,43.6549992371
464.5,42.6049992371
465.0,42.1700000763
465.5,42.1650009155
466.0,42.1650009155
466.5,42.1650009155
467.0,43.5850006866
467.5,43.4750006866
468.0,43.4750006866
468.5,43.4350006866
469.0,43.2849996185
469.5,43.3049996185
470.0,43.2849996185
470.5,43.2699996185
471.0,43.2049996185
471.5,43.1649996185
472.0,43.1549996185
472.5,43.1449996185
473.0,41.8899996185
473.5,43.1200004578
474.0,43.1300004578
474.5,43.0900004578
475.0,43.0750004578
475.5,43.0700004578
476.0,41.2900004578
476.5,40.5750004578
477.0,40.5750004578
477.5,43.0549991608
478.0,43.0299991608
478.5,42.9549991608
479.0,42.9549991608
479.5,42.9549991608
480.0,40.5599991608
480.5,42.935
481.0,42.935
481.5,42.91
482.0,40.5500008392
482.5,42.8600006104
483.0,42.8550006104
483.5,42.8550006104
484.0,40.5400006104
484.5,40.5400006104
485.0,42.8249995422
485.5,42.8249995422
486.0,42.7599995422
486.5,42.7449995422
487.0,42.7449995422
487.5,42.7449995422
488.0,42.7449995422
488.5,42.7449995422
489.0,42.7449995422
489.5,42.7149995422
490.0,42.6999995422
490.5,42.6850003815
491.0,42.6850003815
491.5,42.6850003815
492.0,42.6700003815
492.5,42.6650003815
493.0,42.6400003815
493.5,42.6350003815
494.0,40.4699993134
494.5,42.6150001526
495.0,42.5899999237
495.5,42.5899999237
496.0,42.5699999237
496.5,42.5699999237
497.0,42.5699999237
497.5,42.5699999237
498.0,42.5699999237
498.5,40.4299999237
499.0,42.5500007629
499.5,40.3400007629
500.0,40.0100007629
500.5,42.4449996948
501.0,42.5299996948
501.5,42.5049996948
502.0,42.4849996948
502.5,42.4449996948
503.0,42.4400005341
503.5,42.4400005341
504.0,42.4400005341
504.5,42.4250005341
505.0,42.3900005341
505.5,42.3450003052
506.0,42.3250003052
506.5,42.3250003052
507.0,42.2600003052
507.5,42.2600003052
508.0,42.2050003052
508.5,42.1850003052
509.0,42.1850003052
509.5,42.1850003052
510.0,42.1850003052
510.5,42.1850003052
511.0,42.1250003052
511.5,42.1850003052
512.0,42.1749992371
512.5,42.1749992371
513.0,42.1599992371
513.5,42.1099992371
514.0,42.0999992371
514.5,42.0599992371
515.0,42.0599992371
515.5,42.0249993896
516.0,42.0249993896
516.5,42.0249993896
517.0,42.0249993896
517.5,42.0200002289
518.0,42.0200002289
518.5,42.0200002289
519.0,42.0200002289
519.5,42.0200002289
520.0,42.0200002289
520.5,42.0200002289
521.0,42.0200002289
521.5,42.0200002289
522.0,42.0200002289
522.5,42.0200002289
523.0,42.0200002289
523.5,42.01
524.0,42.01
524.5,42.0050008392
525.0,42.0050008392
525.5,42.0050008392
526.0,42.0050008392
526.5,41.9700008392
527.0,41.9700008392
527.5,41.9650008392
528.0,41.9650008392
528.5,41.9550006104
529.0,41.9550006104
529.5,41.8550006104
530.0,41.8500006104
530.5,41.8450006104
531.0,41.7650006104
531.5,41.7500006104
532.0,41.7450006104
532.5,41.5649995422
533.0,41.7399995422
533.5,41.7250001526
534.0,41.7250001526
534.5,41.7100001526
535.0,41.6900001526
535.5,41.6599990845
536.0,41.5999990845
536.5,41.5799990845
537.0,41.5799990845
537.5,41.5599990845
538.0,41.5599990845
538.5,41.5149999237
539.0,41.4999994659
539.5,41.4449994659
540.0,41.4099994659
540.5,41.4049994659
541.0,41.3749994659
541.5,41.3349994659
542.0,41.2299994659
542.5,41.2149994659
543.0,41.1800000763
543.5,41.1750009155
544.0,41.1750009155
544.5,41.1699998474
545.0,41.1649998474
545.5,41.1599998474
546.0,41.1549998474
546.5,41.0599998474
547.0,40.9999998474
547.5,40.9549998474
548.0,40.9549998474
548.5,40.9099998474
549.0,40.8700006866
549.5,40.8700006866
550.0,40.8500006866
550.5,40.8450006866
551.0,40.8100006866
551.5,40.7800006866
552.0,40.7200006866
552.5,40.6900006866
553.0,40.6900006866
553.5,40.6649991608
554.0,40.6649991608
554.5,40.6649991608
555.0,40.6649991608
555.5,40.6049991608
556.0,40.6649991608
556.5,40.5950008392
557.0,40.5550008392
557.5,40.5399995422
558.0,40.5399995422
558.5,40.5399995422
559.0,40.5399995422
559.5,40.5399995422
560.0,40.5399995422
560.5,40.5399995422
561.0,40.5399995422
561.5,40.5399995422
562.0,40.5399995422
562.5,40.5399995422
563.0,40.5399995422
563.5,40.5399995422
564.0,40.5250001526
564.5,40.5250001526
565.0,40.5149999237
565.5,40.5100007629
566.0,40.5050007629
566.5,40.3899992371
567.0,40.3500009155
567.5,40.3099998474
568.0,40.2949998474
568.5,40.2449996185
569.0,40.2349993896
569.5,40.2349993896
570.0,40.2349993896
570.5,40.2349993896
571.0,40.2349993896
571.5,40.2349993896
572.0,40.2349993896
572.5,40.2349993896
573.0,40.2349993896
573.5,40.2349993896
574.0,40.2349993896
574.5,40.2249991608
575.0,40.2249991608
575.5,40.22
576.0,40.2099997711
576.5,40.1849997711
577.0,40.1849997711
577.5,40.1849997711
578.0,40.1849997711
578.5,40.1800006104
579.0,40.1800006104
579.5,40.1749995422
580.0,40.1749995422
580.5,40.1749995422
581.0,40.1649993134
581.5,40.1600001526
582.0,40.1549990845
582.5,40.1499999237
583.0,40.1349999237
583.5,40.1499999237
584.0,40.1349999237
584.5,40.1099999237
585.0,40.1099999237
585.5,40.1050007629
586.0,40.0900007629
586.5,40.0800007629
587.0,40.0800007629
587.5,40.0750007629
588.0,40.0750007629
588.5,40.0750007629
589.0,40.0699996948
589.5,40.0650005341
590.0,40.0650005341
590.5,40.0650005341
591.0,40.0599994659
591.5,40.0450000763
592.0,40.0349998474
592.5,40.0300006866
593.0,40.0300006866
593.5,40.0050006866
594.0,40.0050006866
594.5,39.7750007629
595.0,39.7550003052
595.5,39.3900003052
596.0,39.1700003052
596.5,39.1200003052
597.0,39.0750003052
597.5,39.0700003052
598.0,39.0050003052
598.5,38.9999992371
599.0,38.9699992371
599.5,38.7250009155
600.0,38.4700009155
600.5,38.4450009155
601.0,38.4450009155
601.5,38.4450009155
602.0,38.4250009155
602.5,38.4150009155
603.0,38.3400009155
603.5,38.3150009155
604.0,38.2300009155
604.5,38.0100009155
605.0,37.2500009155
605.5,36.9950006866
606.0,36.7950006866
606.5,36.685
607.0,36.655
607.5,36.655
608.0,36.64
608.5,36.3150006104
609.0,36.1550003815
609.5,36.1000003815
610.0,36.0650007629
610.5,36.0650007629
611.0,36.0650007629
611.5,36.0550005341
612.0,39.9800006866
612.5,39.9800006866
613.0,39.9800006866
613.5,39.9350006866
614.0,39.9200006866
614.5,39.9000006866
615.0,39.8800006866
615.5,39.8649993896
616.0,39.8649993896
616.5,39.8599993896
617.0,39.8300002289
617.5,39.8150002289
618.0,39.7850002289
618.5,39.7850002289
619.0,39.7850002289
619.5,39.7799991608
620.0,39.765
620.5,39.75
621.0,39.75
621.5,39.75
622.0,39.745
622.5,39.72
623.0,39.7
623.5,39.7
624.0,39.69
624.5,39.6099995422
625.0,39.6049995422
625.5,39.5149995422
626.0,39.4899993134
626.5,39.4899993134
627.0,39.4899993134
627.5,39.4899993134
628.0,39.4899993134
628.5,39.4649996948
629.0,39.4649996948
629.5,39.4649996948
630.0,39.4649996948
630.5,39.4649996948
631.0,39.4649996948
631.5,39.4649996948
632.0,39.4649996948
632.5,39.4500003052
633.0,39.4250006866
633.5,39.4250006866
634.0,39.3500006866
634.5,39.3200006866
635.0,39.3149996185
635.5,39.3149996185
636.0,39.3149996185
636.5,39.3149996185
637.0,39.3149996185
637.5,39.3100004578
638.0,39.3100004578
638.5,39.3100004578
639.0,39.2800004578
639.5,39.2750004578
640.0,39.2650002289
640.5,39.2599991608
641.0,39.255
641.5,39.255
642.0,39.25
642.5,39.25
643.0,39.2299995422
643.5,39.2199995422
644.0,39.1999995422
644.5,39.1999995422
645.0,39.1799995422
645.5,39.1499995422
646.0,39.1499995422
646.5,39.1499995422
647.0,39.1350001526
647.5,39.1350001526
648.0,39.1350001526
648.5,39.1249999237
649.0,39.1249999237
