Price,Time
57.05,1205303400
58.46,1205305200
58.46,1205307000
84.24,1205308800
74.7,1205310600
84.24,1205312400
111.27,1205314200
84.24,1205316000
84.24,1205317800
84.24,1205319600
75.45,1205321400
84.24,1205323200
84.24,1205325000
74.7,1205326800
74.7,1205328600
74.7,1205330400
74.7,1205332200
74.7,1205334000
74.7,1205335800
75.45,1205337600
75.45,1205339400
84.24,1205341200
84.25,1205343000
120.33,1205344800
150.71,1205346600
182.17,1205348400
182.17,1205350200
182.17,1205352000
166.18,1205353800
148.23,1205355600
111.55,1205357400
84.24,1205359200
58.46,1205361000
68,1205362800
58.46,1205364600
58.46,1205366400
57.15,1205368200
57.05,1205370000
56.32,1205371800
54.73,1205373600
54.73,1205375400
54.73,1205377200
54.73,1205379000
54.73,1205380800
54.73,1205382600
54.73,1205384400
54.73,1205386200
57.02,1205388000
58.07,1205389800
60.41,1205391600
67.82,1205393400
74.51,1205395200
74.51,1205397000
92.17,1205398800
92.17,1205400600
92.17,1205402400
92.17,1205404200
92.17,1205406000
92.17,1205407800
92.17,1205409600
92.17,1205411400
92.17,1205413200
92.17,1205415000
92.17,1205416800
92.17,1205418600
92.17,1205420400
92.17,1205422200
92.17,1205424000
92.17,1205425800
92.17,1205427600
92.17,1205429400
92.17,1205431200
94.64,1205433000
417.87,1205434800
158.12,1205436600
152.41,1205438400
109.05,1205440200
92.17,1205442000
75.25,1205443800
74.51,1205445600
74.51,1205447400
82.66,1205449200
60.41,1205451000
60.41,1205452800
58.07,1205454600
57.18,1205456400
57.04,1205458200
57.02,1205460000
55.56,1205461800
55.56,1205463600
55.56,1205465400
55.56,1205467200
55.01,1205469000
55.56,1205470800
55.56,1205472600
57.02,1205474400
58.69,1205476200
65.2,1205478000
65.2,1205479800
112.22,1205481600
94.48,1205483400
111.71,1205485200
128.03,1205487000
114.23,1205488800
113.8,1205490600
112.5,1205492400
111.71,1205494200
111.71,1205496000
121.06,1205497800
111.71,1205499600
94.48,1205501400
93.73,1205503200
86.97,1205505000
83.77,1205506800
83.77,1205508600
83.77,1205510400
83.77,1205512200
86.97,1205514000
93.73,1205515800
93.73,1205517600
120.94,1205519400
169.75,1205521200
127.56,1205523000
127.44,1205524800
93.15,1205526600
61.03,1205528400
61.03,1205530200
58.69,1205532000
65.2,1205533800
58.69,1205535600
58.69,1205537400
58.69,1205539200
56.87,1205541000
56.72,1205542800
55.15,1205544600
55.15,1205546400
54.6,1205548200
54.55,1205550000
54.66,1205551800
54.32,1205553600
54.32,1205555400
54.32,1205557200
54.32,1205559000
53.85,1205560800
53.85,1205562600
53.85,1205564400
53.85,1205566200
53.85,1205568000
54.7,1205569800
56.91,1205571600
56.91,1205573400
65.95,1205575200
73.09,1205577000
78.27,1205578800
78.27,1205580600
78.43,1205582400
99.11,1205584200
78.43,1205586000
78.27,1205587800
78.27,1205589600
78.27,1205591400
73.09,1205593200
73.09,1205595000
73.09,1205596800
77.45,1205598600
78.85,1205600400
100.28,1205602200
101.35,1205604000
101.35,1205605800
101.35,1205607600
101.35,1205609400
80.8,1205611200
73.09,1205613000
65.04,1205614800
57.07,1205616600
56.23,1205618400
55.78,1205620200
56.23,1205622000
56.23,1205623800
56.91,1205625600
56.23,1205627400
55.78,1205629200
55.23,1205631000
53.85,1205632800
53.85,1205634600
53.85,1205636400
53.85,1205638200
53.85,1205640000
53.85,1205641800
53.85,1205643600
53.85,1205645400
52.71,1205647200
52.71,1205649000
52.71,1205650800
62.4,1205652600
62.4,1205654400
62.4,1205656200
64.27,1205658000
71.54,1205659800
85.17,1205661600
86.7,1205663400
87.38,1205665200
87.38,1205667000
105.76,1205668800
92.3,1205670600
94.05,1205672400
94.05,1205674200
93.5,1205676000
85.81,1205677800
75.34,1205679600
72.5,1205681400
73.07,1205683200
83.06,1205685000
89.86,1205686800
94.28,1205688600
83.12,1205690400
94.93,1205692200
95.77,1205694000
95.77,1205695800
80.45,1205697600
65.3,1205699400
65.3,1205701200
65.14,1205703000
64.46,1205704800
63.58,1205706600
64.46,1205708400
65.18,1205710200
65.26,1205712000
63.7,1205713800
63.15,1205715600
62.2,1205717400
62.2,1205719200
61.05,1205721000
61.05,1205722800
61.05,1205724600
61.05,1205726400
57.61,1205728200
57.61,1205730000
57.61,1205731800
49.48,1205733600
49.48,1205735400
49.93,1205737200
49.93,1205739000
49.93,1205740800
51.18,1205742600
54.71,1205744400
54.71,1205746200
57.24,1205748000
57.24,1205749800
57.41,1205751600
71.57,1205753400
75.67,1205755200
72.62,1205757000
72.62,1205758800
72.07,1205760600
71.97,1205762400
71.97,1205764200
71.97,1205766000
71.97,1205767800
71.97,1205769600
71.97,1205771400
71.97,1205773200
72.17,1205775000
71.97,1205776800
76.02,1205778600
96.09,1205780400
96.09,1205782200
96.09,1205784000
82.17,1205785800
82,1205787600
78.7,1205789400
72.62,1205791200
71.97,1205793000
73.27,1205794800
72.62,1205796600
71.97,1205798400
71.97,1205800200
70.81,1205802000
67.19,1205803800
67.19,1205805600
67.19,1205807400
67.19,1205809200
67.19,1205811000
67.19,1205812800
67.19,1205814600
67.19,1205816400
67.19,1205818200
51.17,1205820000
53.77,1205821800
54.5,1205823600
57.23,1205825400
57.42,1205827200
61.92,1205829000
85.95,1205830800
85.95,1205832600
85.81,1205834400
85.81,1205836200
85.81,1205838000
85.95,1205839800
85.95,1205841600
85.95,1205843400
85.81,1205845200
70.74,1205847000
85.81,1205848800
85.81,1205850600
85.81,1205852400
85.81,1205854200
85.81,1205856000
85.81,1205857800
85.81,1205859600
85.81,1205861400
85.81,1205863200
110.09,1205865000
195.23,1205866800
195.23,1205868600
127.08,1205870400
110.09,1205872200
109.94,1205874000
85.81,1205875800
65.5,1205877600
65.01,1205879400
65.33,1205881200
63.45,1205883000
62.9,1205884800
57.15,1205886600
57.15,1205888400
57.08,1205890200
57.08,1205892000
57.08,1205893800
57.08,1205895600
57.08,1205897400
57.08,1205899200
57.08,1205901000
57.08,1205902800
57.08,1205904600
51.66,1205906400
52.11,1205908200
52.78,1205910000
52.78,1205911800
79.63,1205913600
100,1205915400
182.93,1205917200
99.52,1205919000
99.52,1205920800
99.52,1205922600
99.52,1205924400
99.52,1205926200
99.52,1205928000
99.52,1205929800
75.53,1205931600
75.52,1205933400
75.52,1205935200
73.77,1205937000
75.52,1205938800
59.92,1205940600
63.43,1205942400
64.75,1205944200
83.22,1205946000
83.22,1205947800
63.06,1205949600
88.59,1205951400
131.95,1205953200
131.95,1205955000
93.99,1205956800
88.59,1205958600
93.73,1205960400
68.92,1205962200
55.85,1205964000
54.93,1205965800
55.12,1205967600
55.12,1205969400
55.63,1205971200
54.35,1205973000
52.86,1205974800
52.11,1205976600
52.11,1205978400
52.11,1205980200
51.66,1205982000
48.46,1205983800
48.46,1205985600
48.46,1205987400
48.46,1205989200
48.46,1205991000
47.91,1205992800
49.29,1205994600
52.5,1205996400
52.5,1205998200
53.63,1206000000
54.74,1206001800
56.07,1206003600
77.84,1206005400
77.84,1206007200
80.17,1206009000
80.93,1206010800
81.89,1206012600
81.89,1206014400
81.89,1206016200
77.84,1206018000
56.3,1206019800
56.3,1206021600
56.3,1206023400
56.07,1206025200
56.07,1206027000
56.3,1206028800
56.3,1206030600
56.07,1206032400
58.63,1206034200
76.59,1206036000
94.52,1206037800
94.52,1206039600
94.52,1206041400
94.52,1206043200
94.52,1206045000
94.52,1206046800
94.52,1206048600
56.3,1206050400
56.07,1206052200
58.63,1206054000
56,1206055800
53.63,1206057600
52.5,1206059400
52.5,1206061200
50.1,1206063000
49.29,1206064800
47.91,1206066600
47.91,1206068400
47.91,1206070200
47.91,1206072000
47.91,1206073800
47.91,1206075600
47.91,1206077400
50.82,1206079200
50.82,1206081000
50.82,1206082800
50.82,1206084600
50.82,1206086400
52.8,1206088200
55.54,1206090000
55.75,1206091800
69.21,1206093600
69.42,1206095400
87.37,1206097200
87.37,1206099000
87.37,1206100800
87.37,1206102600
71.61,1206104400
69.21,1206106200
55.75,1206108000
55.13,1206109800
54.94,1206111600
52.8,1206113400
55.13,1206115200
55.54,1206117000
55.54,1206118800
55.54,1206120600
55.54,1206122400
91.43,1206124200
176.16,1206126000
219.03,1206127800
108.49,1206129600
108.49,1206131400
72.6,1206133200
55.75,1206135000
55.54,1206136800
55.13,1206138600
55.54,1206140400
54.94,1206142200
52.8,1206144000
52.8,1206145800
53.27,1206147600
52.8,1206149400
52.8,1206151200
50.82,1206153000
50.82,1206154800
50.82,1206156600
50.82,1206158400
50.82,1206160200
50.82,1206162000
50.82,1206163800
50.86,1206165600
50.86,1206167400
52.8,1206169200
52.8,1206171000
52.78,1206172800
52.8,1206174600
55.54,1206176400
55.54,1206178200
72.66,1206180000
65.71,1206181800
70.76,1206183600
70.76,1206185400
70.74,1206187200
70.74,1206189000
70.74,1206190800
70.74,1206192600
70.21,1206194400
70.21,1206196200
70.21,1206198000
69.64,1206199800
70.76,1206201600
71.29,1206203400
73.09,1206205200
73.5,1206207000
73.71,1206208800
141.35,1206210600
235.43,1206212400
141.35,1206214200
90.62,1206216000
73.5,1206217800
73.09,1206219600
66.12,1206221400
55.75,1206223200
55.54,1206225000
72.66,1206226800
55.75,1206228600
106.65,1206230400
55.54,1206232200
55.54,1206234000
106.65,1206235800
55.54,1206237600
55.75,1206239400
52.78,1206241200
55.12,1206243000
58.68,1206244800
58.68,1206246600
58.68,1206248400
58.68,1206250200
52.25,1206252000
50.86,1206253800
51.72,1206255600
52.78,1206257400
52.78,1206259200
52.78,1206261000
55.54,1206262800
75.4,1206264600
61.78,1206266400
63.43,1206268200
83.3,1206270000
63.43,1206271800
63.43,1206273600
83.3,1206275400
63.64,1206277200
63.43,1206279000
58.09,1206280800
57.26,1206282600
57.26,1206284400
57.26,1206286200
57.26,1206288000
57.26,1206289800
57.26,1206291600
58.81,1206293400
63.43,1206295200
63.64,1206297000
83.3,1206298800
83.3,1206300600
83.3,1206302400
83.3,1206304200
83.3,1206306000
63.64,1206307800
60.66,1206309600
59.71,1206311400
83.3,1206313200
63.64,1206315000
63.43,1206316800
58.21,1206318600
106.65,1206320400
55.54,1206322200
52.78,1206324000
52.25,1206325800
52.78,1206327600
52.78,1206329400
52.25,1206331200
52.25,1206333000
50.86,1206334800
50.86,1206336600
50.86,1206338400
50.86,1206340200
50.86,1206342000
50.86,1206343800
50.86,1206345600
52.25,1206347400
52.25,1206349200
52.25,1206351000
55.54,1206352800
106.65,1206354600
58.81,1206356400
59.44,1206358200
60.64,1206360000
60.48,1206361800
59.25,1206363600
58.03,1206365400
58.03,1206367200
57.5,1206369000
57.5,1206370800
57.5,1206372600
57.5,1206374400
57.48,1206376200
58.87,1206378000
59.49,1206379800
61.62,1206381600
64.99,1206383400
87.78,1206385200
120.4,1206387000
88.4,1206388800
88.4,1206390600
88.4,1206392400
71.54,1206394200
68.67,1206396000
64.57,1206397800
83.88,1206399600
64.78,1206401400
60.12,1206403200
58.03,1206405000
58.03,1206406800
57.5,1206408600
57.5,1206410400
57.5,1206412200
57.5,1206414000
57.5,1206415800
57.5,1206417600
57.5,1206419400
57.5,1206421200
57.5,1206423000
50.86,1206424800
51.64,1206426600
52.76,1206428400
52.76,1206430200
55.44,1206432000
55.44,1206433800
55.44,1206435600
62.59,1206437400
81.78,1206439200
82.3,1206441000
82.3,1206442800
82.3,1206444600
82.3,1206446400
82.3,1206448200
82.3,1206450000
62.69,1206451800
74,1206453600
74,1206455400
55.54,1206457200
106.65,1206459000
55.44,1206460800
74,1206462600
92.97,1206464400
92.97,1206466200
92.97,1206468000
92.97,1206469800
166.36,1206471600
166.36,1206473400
139.91,1206475200
109.62,1206477000
92.97,1206478800
74,1206480600
55.54,1206482400
52.78,1206484200
55.44,1206486000
52.76,1206487800
52.25,1206489600
51.8,1206491400
50.86,1206493200
50.86,1206495000
48.82,1206496800
48.82,1206498600
48.35,1206500400
48.35,1206502200
48.35,1206504000
48.35,1206505800
48.35,1206507600
48.35,1206509400
53.08,1206511200
53.24,1206513000
53.24,1206514800
55.12,1206516600
57.68,1206518400
57.79,1206520200
60.44,1206522000
74.43,1206523800
84.82,1206525600
84.82,1206527400
84.82,1206529200
84.82,1206531000
84.82,1206532800
84.82,1206534600
72.6,1206536400
60.23,1206538200
60.23,1206540000
60.23,1206541800
60.23,1206543600
60.23,1206545400
60.23,1206547200
71.91,1206549000
84.82,1206550800
84.82,1206552600
84.82,1206554400
87.79,1206556200
102.85,1206558000
137.92,1206559800
103.8,1206561600
91.29,1206563400
79.38,1206565200
72.66,1206567000
55.98,1206568800
55.98,1206570600
56.19,1206572400
53.54,1206574200
52.79,1206576000
50.86,1206577800
50.86,1206579600
50.86,1206581400
50.86,1206583200
50.86,1206585000
50.39,1206586800
50.39,1206588600
48.99,1206590400
48.99,1206592200
48.99,1206594000
48.99,1206595800
48.93,1206597600
51.51,1206599400
51.51,1206601200
52.87,1206603000
54.94,1206604800
56,1206606600
58.36,1206608400
85.29,1206610200
91.66,1206612000
92.76,1206613800
92.76,1206615600
92.76,1206617400
92.76,1206619200
92.76,1206621000
92.76,1206622800
58.36,1206624600
58.36,1206626400
56,1206628200
56,1206630000
55.87,1206631800
56,1206633600
55.87,1206635400
83.76,1206637200
90.37,1206639000
91.51,1206640800
91.51,1206642600
94,1206644400
94,1206646200
94,1206648000
94,1206649800
58.36,1206651600
56,1206653400
55.87,1206655200
55.87,1206657000
56,1206658800
53.28,1206660600
52.75,1206662400
51.51,1206664200
50.43,1206666000
48.93,1206667800
48.5,1206669600
48.24,1206671400
48.24,1206673200
48.24,1206675000
48.24,1206676800
48.24,1206678600
48.5,1206680400
48.5,1206682200
50.02,1206684000
51.64,1206685800
51.64,1206687600
51.64,1206689400
53.1,1206691200
53.1,1206693000
56.39,1206694800
68.35,1206696600
68.35,1206698400
68.35,1206700200
87.64,1206702000
87.64,1206703800
87.64,1206705600
87.64,1206707400
68.35,1206709200
73.77,1206711000
73.77,1206712800
56.39,1206714600
56.39,1206716400
56.39,1206718200
73.77,1206720000
73.77,1206721800
56.39,1206723600
56.39,1206725400
56.2,1206727200
56.39,1206729000
106.73,1206730800
237.41,1206732600
106.73,1206734400
73.77,1206736200
73.77,1206738000
56.39,1206739800
56.39,1206741600
56.2,1206743400
73.77,1206745200
73.77,1206747000
56.2,1206748800
51.64,1206750600
51.64,1206752400
48.76,1206754200
48.76,1206756000
48.76,1206757800
48.76,1206759600
48.76,1206761400
48.44,1206763200
48.44,1206765000
48.44,1206766800
48.44,1206768600
49.1,1206770400
49.1,1206772200
52.28,1206774000
52.28,1206775800
52.47,1206777600
53.18,1206779400
55.47,1206781200
55.65,1206783000
73.7,1206784800
74.43,1206786600
75.97,1206788400
75.97,1206790200
75.97,1206792000
75.97,1206793800
75.97,1206795600
74.43,1206797400
73.7,1206799200
67.08,1206801000
67.08,1206802800
67.08,1206804600
67.08,1206806400
72.16,1206808200
75.97,1206810000
75.97,1206811800
75.97,1206813600
76.28,1206815400
422.77,1206817200
130.75,1206819000
111.68,1206820800
80.67,1206822600
81.47,1206824400
80.81,1206826200
62.67,1206828000
62.49,1206829800
82.99,1206831600
62.67,1206833400
60.2,1206835200
60.2,1206837000
59.27,1206838800
60.2,1206840600
58.67,1206842400
56.39,1206844200
55.63,1206846000
55.63,1206847800
55.63,1206849600
55.63,1206851400
51.76,1206853200
52.25,1206855000
52.06,1206856800
52.57,1206858600
53.18,1206860400
55.47,1206862200
55.47,1206864000
55.47,1206865800
55.47,1206867600
55.65,1206869400
106.66,1206871200
57.74,1206873000
79.24,1206874800
79.24,1206876600
79.24,1206878400
90.88,1206880200
55.65,1206882000
55.65,1206883800
77.99,1206885600
79.24,1206887400
75.52,1206889200
75.52,1206891000
77.54,1206892800
77.54,1206894600
77.54,1206896400
77.54,1206898200
77.54,1206900000
135.9,1206901800
236.25,1206903600
245.97,1206905400
245.97,1206907200
245.97,1206909000
245.97,1206910800
131.99,1206912600
131.99,1206914400
131.26,1206916200
139.52,1206918000
118.87,1206919800
114.01,1206921600
114.01,1206923400
113.83,1206925200
113.83,1206927000
113.83,1206928800
113.83,1206930600
113.83,1206932400
113.83,1206934200
113.83,1206936000
113.83,1206937800
71.26,1206939600
86.49,1206941400
93.65,1206943200
115.88,1206945000
142.67,1206946800
132.2,1206948600
150.07,1206950400
237.42,1206952200
120.08,1206954000
120.08,1206955800
120.08,1206957600
108.29,1206959400
105.78,1206961200
105.78,1206963000
114.39,1206964800
87.42,1206966600
105.8,1206968400
95.77,1206970200
89.7,1206972000
87.94,1206973800
95.58,1206975600
111.03,1206977400
113.89,1206979200
105.78,1206981000
96.16,1206982800
86.06,1206984600
79.93,1206986400
90.18,1206988200
107.85,1206990000
115.89,1206991800
105.78,1206993600
92.09,1206995400
83.55,1206997200
100.92,1206999000
62.81,1207000800
62.81,1207002600
62.81,1207004400
62.62,1207006200
60.01,1207008000
59.05,1207009800
52.62,1207011600
52.09,1207013400
52.09,1207015200
51.76,1207017000
51.76,1207018800
51.76,1207020600
51.76,1207022400
51.76,1207024200
53.98,1207026000
56.72,1207027800
56.72,1207029600
57.98,1207031400
85.07,1207033200
94.6,1207035000
95.18,1207036800
95.18,1207038600
99.09,1207040400
71.71,1207042200
68.81,1207044000
70.02,1207045800
69.17,1207047600
67.61,1207049400
69.9,1207051200
65.15,1207053000
65.15,1207054800
67.45,1207056600
69.1,1207058400
99.77,1207060200
99.13,1207062000
100.37,1207063800
100.96,1207065600
100.92,1207067400
91.01,1207069200
67.6,1207071000
64.86,1207072800
64.86,1207074600
71.69,1207076400
101.65,1207078200
100.16,1207080000
101.96,1207081800
73.48,1207083600
72.41,1207085400
73.48,1207087200
73.48,1207089000
73.48,1207090800
70.46,1207092600
65.15,1207094400
65.15,1207096200
65.15,1207098000
64.9,1207099800
64.9,1207101600
64.9,1207103400
64.9,1207105200
64.9,1207107000
64.9,1207108800
64.9,1207110600
52.09,1207112400
56.48,1207114200
58.66,1207116000
76.34,1207117800
90.18,1207119600
90.18,1207121400
90.18,1207123200
90.18,1207125000
90.18,1207126800
90.18,1207128600
90.18,1207130400
90.18,1207132200
90.18,1207134000
90.18,1207135800
89.4,1207137600
82.46,1207139400
82.46,1207141200
82.46,1207143000
89.4,1207144800
89.4,1207146600
90.18,1207148400
90.18,1207150200
90.18,1207152000
90.18,1207153800
90.18,1207155600
90.18,1207157400
89.4,1207159200
89.4,1207161000
90.18,1207162800
121.46,1207164600
90.18,1207166400
90.18,1207168200
76.68,1207170000
65.82,1207171800
65.72,1207173600
62.34,1207175400
63.54,1207177200
59.8,1207179000
61.75,1207180800
59.8,1207182600
59.27,1207184400
59.15,1207186200
59.15,1207188000
58.98,1207189800
57.06,1207191600
58.95,1207193400
59.15,1207195200
59.15,1207197000
54.01,1207198800
59.26,1207200600
61.78,1207202400
65.76,1207204200
93.49,1207206000
96.6,1207207800
96.6,1207209600
117.24,1207211400
96.6,1207213200
96.6,1207215000
96.6,1207216800
96.6,1207218600
96.6,1207220400
96.6,1207222200
87.57,1207224000
87.42,1207225800
87.25,1207227600
85.17,1207229400
82.96,1207231200
84.06,1207233000
87.02,1207234800
86.38,1207236600
74.38,1207238400
84.66,1207240200
82.89,1207242000
73.33,1207243800
62.27,1207245600
62.66,1207247400
92.43,1207249200
96.6,1207251000
96.6,1207252800
92.14,1207254600
62.08,1207256400
61.57,1207258200
59.26,1207260000
56.87,1207261800
56.87,1207263600
56.87,1207265400
53.75,1207267200
53.75,1207269000
56.87,1207270800
53.75,1207272600
53.75,1207274400
53.67,1207276200
53.21,1207278000
53.67,1207279800
53.67,1207281600
53.75,1207283400
53.58,1207285200
56.57,1207287000
58.51,1207288800
61.01,1207290600
83.63,1207292400
86.62,1207294200
84.95,1207296000
84.95,1207297800
84.95,1207299600
86.53,1207301400
84.95,1207303200
84.95,1207305000
86.68,1207306800
84.96,1207308600
84.95,1207310400
83.29,1207312200
83.37,1207314000
82.53,1207315800
82.17,1207317600
81.96,1207319400
82.04,1207321200
84.16,1207323000
84.95,1207324800
87.4,1207326600
87.4,1207328400
87.4,1207330200
87.36,1207332000
84.97,1207333800
87.4,1207335600
87.4,1207337400
87.4,1207339200
87.4,1207341000
87.4,1207342800
84.5,1207344600
80.99,1207346400
59.92,1207348200
59.92,1207350000
59.9,1207351800
57.4,1207353600
57.4,1207355400
55.46,1207357200
55.46,1207359000
52.47,1207360800
52.47,1207362600
52.13,1207364400
52.13,1207366200
52.13,1207368000
52.47,1207369800
53.3,1207371600
53.3,1207373400
56.15,1207375200
58.09,1207377000
60.63,1207378800
60.64,1207380600
80.22,1207382400
93.31,1207384200
102.49,1207386000
111.35,1207387800
119.68,1207389600
119.68,1207391400
119.68,1207393200
119.68,1207395000
103.32,1207396800
118.82,1207398600
114.48,1207400400
117.31,1207402200
112.1,1207404000
84.79,1207405800
68.3,1207407600
87.56,1207409400
117.45,1207411200
119.68,1207413000
119.68,1207414800
102.14,1207416600
82.78,1207418400
71.21,1207420200
102.14,1207422000
119.68,1207423800
119.68,1207425600
116.58,1207427400
92.33,1207429200
80.22,1207431000
80.21,1207432800
60.42,1207434600
60.63,1207436400
58.09,1207438200
58.09,1207440000
58.09,1207441800
58.09,1207443600
56.15,1207445400
56.15,1207447200
53.3,1207449000
53.3,1207450800
53.3,1207452600
53.3,1207454400
52.84,1207456200
52.68,1207458000
52.68,1207459800
52.68,1207461600
52.76,1207463400
52.76,1207465200
58.09,1207467000
58.09,1207468800
58.09,1207470600
58.09,1207472400
60.63,1207474200
73.67,1207476000
81.67,1207477800
92.02,1207479600
92.81,1207481400
92.81,1207483200
88.77,1207485000
85.7,1207486800
75,1207488600
83.34,1207490400
75.53,1207492200
83.4,1207494000
84.58,1207495800
88.95,1207497600
88.51,1207499400
89.42,1207501200
85.52,1207503000
86.23,1207504800
86.23,1207506600
92.81,1207508400
150.97,1207510200
216.4,1207512000
201.86,1207513800
89.38,1207515600
88.55,1207517400
61.97,1207519200
59.43,1207521000
59.43,1207522800
59.43,1207524600
59.43,1207526400
59.43,1207528200
59.43,1207530000
59.43,1207531800
59.43,1207533600
59.43,1207535400
58.2,1207537200
59.43,1207539000
59.43,1207540800
59.43,1207542600
58.69,1207544400
58.69,1207546200
93.93,1207548000
80.71,1207549800
122.18,1207551600
141.93,1207553400
119.31,1207555200
120.65,1207557000
133,1207558800
145.78,1207560600
145.78,1207562400
139.62,1207564200
138.31,1207566000
137.67,1207567800
145.58,1207569600
145.78,1207571400
145.78,1207573200
145.78,1207575000
145.78,1207576800
145.78,1207578600
100.41,1207580400
138.87,1207582200
141.49,1207584000
135.02,1207585800
106.99,1207587600
93.39,1207589400
81.94,1207591200
80.71,1207593000
80.71,1207594800
106.99,1207596600
106.99,1207598400
88.1,1207600200
106.99,1207602000
62.8,1207603800
62.8,1207605600
62.8,1207607400
62.51,1207609200
61.26,1207611000
61.26,1207612800
58.7,1207614600
58.7,1207616400
58.7,1207618200
57.45,1207620000
53.18,1207621800
53.18,1207623600
53.18,1207625400
57.45,1207627200
58.7,1207629000
58.5,1207630800
60.84,1207632600
88.11,1207634400
88.78,1207636200
109.83,1207638000
123.49,1207639800
133.62,1207641600
129.64,1207643400
129.64,1207645200
140.74,1207647000
129.64,1207648800
129.64,1207650600
129.64,1207652400
143.3,1207654200
129.64,1207656000
113.95,1207657800
119.02,1207659600
129.64,1207661400
132.48,1207663200
129.64,1207665000
129.64,1207666800
143.3,1207668600
140.24,1207670400
144.19,1207672200
129.64,1207674000
129.64,1207675800
123.81,1207677600
110.31,1207679400
117.8,1207681200
129.64,1207683000
129.64,1207684800
129.64,1207686600
118.72,1207688400
113.98,1207690200
87.44,1207692000
70.24,1207693800
70.24,1207695600
69.74,1207697400
69.74,1207699200
69.12,1207701000
68.91,1207702800
66.57,1207704600
66.57,1207706400
66.57,1207708200
65.33,1207710000
65.33,1207711800
66.57,1207713600
66.57,1207715400
65.66,1207717200
65.66,1207719000
99.06,1207720800
104.23,1207722600
108.95,1207724400
108.95,1207726200
108.95,1207728000
108.95,1207729800
108.95,1207731600
108.95,1207733400
108.95,1207735200
108.95,1207737000
108.95,1207738800
108.95,1207740600
108.95,1207742400
108.95,1207744200
108.95,1207746000
108.95,1207747800
108.95,1207749600
108.95,1207751400
108.95,1207753200
108.95,1207755000
108.95,1207756800
108.95,1207758600
103.88,1207760400
105.51,1207762200
105.58,1207764000
93.86,1207765800
93.86,1207767600
106.55,1207769400
107.22,1207771200
93.86,1207773000
86.13,1207774800
81.29,1207776600
73.99,1207778400
61.76,1207780200
61.76,1207782000
61.76,1207783800
59.05,1207785600
59.05,1207787400
59.05,1207789200
57.8,1207791000
54.02,1207792800
54.02,1207794600
54.02,1207796400
54.02,1207798200
54.02,1207800000
54.02,1207801800
57.05,1207803600
59.54,1207805400
64.54,1207807200
85.06,1207809000
133.97,1207810800
209.78,1207812600
130.32,1207814400
130.32,1207816200
130.32,1207818000
146.44,1207819800
138.51,1207821600
130.32,1207823400
130.32,1207825200
130.32,1207827000
130.32,1207828800
79.1,1207830600
79.1,1207832400
79.1,1207834200
79.1,1207836000
78.77,1207837800
79.1,1207839600
85.06,1207841400
85.06,1207843200
85.06,1207845000
79.1,1207846800
79.1,1207848600
78.77,1207850400
78.77,1207852200
78.77,1207854000
85.06,1207855800
85.06,1207857600
79.1,1207859400
78.77,1207861200
62.7,1207863000
60.01,1207864800
59.54,1207866600
59.54,1207868400
57.05,1207870200
57.05,1207872000
55.84,1207873800
53.91,1207875600
53.91,1207877400
53.37,1207879200
53.37,1207881000
53.37,1207882800
53.06,1207884600
53.06,1207886400
53.06,1207888200
55.86,1207890000
59.56,1207891800
64.53,1207893600
92.18,1207895400
109.32,1207897200
149.05,1207899000
153.75,1207900800
146.7,1207902600
111.46,1207904400
111.46,1207906200
111.46,1207908000
111.46,1207909800
111.46,1207911600
111.46,1207913400
111.46,1207915200
95.59,1207917000
95.97,1207918800
95.12,1207920600
87.38,1207922400
111.46,1207924200
111.46,1207926000
111.46,1207927800
111.46,1207929600
111.46,1207931400
111.46,1207933200
111.46,1207935000
111.46,1207936800
98.87,1207938600
96.82,1207940400
111.46,1207942200
111.46,1207944000
108.25,1207945800
78.81,1207947600
77.9,1207949400
60.72,1207951200
60.72,1207953000
60.72,1207954800
59.56,1207956600
57.07,1207958400
57.07,1207960200
55.27,1207962000
55.27,1207963800
53.55,1207965600
53.55,1207967400
53.55,1207969200
53.55,1207971000
53.55,1207972800
53.01,1207974600
56.25,1207976400
54.44,1207978200
56.25,1207980000
57.91,1207981800
61.53,1207983600
88.26,1207985400
94.53,1207987200
106.74,1207989000
105.07,1207990800
108.4,1207992600
108.4,1207994400
108.4,1207996200
108.4,1207998000
109.61,1207999800
107.6,1208001600
100.33,1208003400
94.53,1208005200
94.53,1208007000
87.43,1208008800
94.53,1208010600
94.53,1208012400
94.53,1208014200
108.4,1208016000
108.4,1208017800
108.4,1208019600
108.4,1208021400
105.28,1208023200
97.33,1208025000
99.87,1208026800
116.79,1208028600
120.39,1208030400
106.2,1208032200
87.57,1208034000
80.37,1208035800
80.36,1208037600
61.37,1208039400
61.37,1208041200
60.44,1208043000
57.91,1208044800
57.91,1208046600
56.25,1208048400
56.25,1208050200
56.25,1208052000
54.44,1208053800
54.29,1208055600
54.29,1208057400
54.29,1208059200
54.29,1208061000
56.68,1208062800
54.25,1208064600
55.93,1208066400
57.91,1208068200
57.91,1208070000
67.6,1208071800
68.74,1208073600
68.9,1208075400
92.7,1208077200
99.8,1208079000
97.85,1208080800
99.97,1208082600
103.55,1208084400
104.35,1208086200
103.55,1208088000
99.33,1208089800
103.55,1208091600
94.15,1208093400
80.49,1208095200
80.49,1208097000
68.9,1208098800
80.49,1208100600
89.65,1208102400
93.13,1208104200
94.96,1208106000
84.07,1208107800
